"BehaviorSpace results (NetLogo 6.0.2)"
"EW draft 1.nlogo"
"experiment1"
"04/04/2018 19:57:52:203 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","numMonths","adaptThreshold","adaptCostPerUnit","intensityThreshold","damageRatioThreshold","repairRatio","choose-strategy","interval","maxMemoryLength","changeRepairRatio?","maxPrevention","orgBudget","ExtremeWeatherDamage","cumDamageRatioThreshold","[step]","mean [infraQuality] of serviceArea","mean [infraVulnerability] of serviceArea","mean [currentDamage] of serviceArea","extremeWeatherFreq","mean [prevention] of serviceArea"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","11","47.19753086419753","0.06573652347317421","0","4","1.6790123456790123"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","48","51.72839506172839","0.06114195383136085","0","6","0.654320987654321"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","22","42.67901234567901","0.12714103962272705","0","4","1.1481481481481481"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","32","42.5679012345679","0.09465926670693825","0","4","1.4814814814814814"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","9","51.69135802469136","0.028714534278667388","0","0","4.54320987654321"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","12","47.19753086419753","0.0657365234731742","0","4","1.6790123456790123"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","49","51.72839506172839","0.06114195383136086","0","6","0.654320987654321"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","23","42.67901234567901","0.12714103962272696","0","4","1.1481481481481481"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","25","40.111111111111114","0.07224321349345798","0","5","0.7407407407407407"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","13","47.19753086419753","0.06573652347317421","0","4","1.6790123456790123"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","33","41.333333333333336","0.11406828069506725","1.308641975308642","5","0.9753086419753086"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","50","51.72839506172839","0.06114195383136085","0","6","0.654320987654321"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","10","51.135802469135804","0.033252416974543494","0.5555555555555556","1","3.6666666666666665"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","26","40.111111111111114","0.07224321349345798","0","5","0.7407407407407407"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","24","41.69135802469136","0.15097800434937883","1.2098765432098766","5","0.691358024691358"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","51","51.72839506172839","0.06114195383136084","0","6","0.654320987654321"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","34","41.333333333333336","0.1140682806950673","0","5","0.9753086419753086"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","14","47.19753086419753","0.06573652347317424","0","4","1.6790123456790123"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","11","50.46913580246913","0.04796567355686542","0.6666666666666666","2","2.925925925925926"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","27","40.111111111111114","0.072243213493458","0","5","0.7407407407407407"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","35","41.333333333333336","0.11406828069506726","0","5","0.9753086419753086"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","52","51.72839506172839","0.06172248584358595","0","7","0.32098765432098764"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","25","41.69135802469136","0.1509780043493788","0","5","0.691358024691358"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","12","50.46913580246913","0.0479656735568654","0","2","2.925925925925926"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","15","47.19753086419753","0.06573652347317421","0","4","1.6790123456790123"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","36","41.333333333333336","0.11406828069506725","0","5","0.9753086419753086"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","53","51.72839506172839","0.06172248584358593","0","7","0.32098765432098764"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","28","40.111111111111114","0.072243213493458","0","5","0.7407407407407407"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","13","50.46913580246913","0.04796567355686539","0","2","2.925925925925926"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","37","41.333333333333336","0.11406828069506729","0","5","0.9753086419753086"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","16","46.17283950617284","0.08808570365444414","1.0617283950617284","5","1.1111111111111112"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","54","51.72839506172839","0.06172248584358595","0","7","0.32098765432098764"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","26","40.34567901234568","0.17194974500465515","1.6049382716049383","6","0.35802469135802467"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","29","38.69135802469136","0.08750092595461254","1.4938271604938271","6","0.38271604938271603"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","14","49.79012345679013","0.058755158351510954","0.7037037037037037","3","2.2222222222222223"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","55","51.72839506172839","0.06172248584358595","0","7","0.32098765432098764"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","38","41.333333333333336","0.11406828069506729","0","5","0.9753086419753086"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","30","38.69135802469136","0.08750092595461252","0","6","0.38271604938271603"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","15","49.79012345679013","0.05875515835151096","0","3","2.2222222222222223"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","27","40.34567901234568","0.17194974500465515","0","6","0.35802469135802467"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","17","44.77777777777778","0.09893503564378293","1.5432098765432098","6","0.6666666666666666"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","56","51.72839506172839","0.061722485843585945","0","7","0.32098765432098764"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","31","38.69135802469136","0.08750092595461254","0","6","0.38271604938271603"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","39","40.135802469135804","0.1346023545579564","1.382716049382716","6","0.5555555555555556"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","28","40.34567901234568","0.17194974500465515","0","6","0.35802469135802467"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","16","48.75308641975309","0.07227176850625294","1.0987654320987654","4","1.5802469135802468"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","57","51.72839506172839","0.061722485843585986","0","7","0.32098765432098764"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","18","44.77777777777778","0.09893503564378293","0","6","0.6666666666666666"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","32","38.69135802469136","0.08750092595461252","0","6","0.38271604938271603"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","40","38.851851851851855","0.14645584797339495","1.3950617283950617","7","0.24691358024691357"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","29","38.79012345679013","0.18352353635605645","1.8024691358024691","7","0.16049382716049382"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","19","44.77777777777778","0.0989350356437829","0","6","0.6666666666666666"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","58","51.72839506172839","0.06172248584358595","0","7","0.32098765432098764"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","33","38.69135802469136","0.08750092595461254","0","6","0.38271604938271603"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","17","47.51851851851852","0.09224579019777024","1.2962962962962963","5","1.0246913580246915"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","41","38.851851851851855","0.1464558479733949","0","7","0.24691358024691357"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","30","38.79012345679013","0.1835235363560564","0","7","0.16049382716049382"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","20","44.77777777777778","0.09893503564378293","0","6","0.6666666666666666"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","34","38.69135802469136","0.08750092595461254","0","6","0.38271604938271603"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","42","38.851851851851855","0.14645584797339484","0","7","0.24691358024691357"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","59","51.72839506172839","0.061722485843585945","0","7","0.32098765432098764"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","18","47.51851851851852","0.09224579019777021","0","5","1.0246913580246915"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","21","44.77777777777778","0.0989350356437829","0","6","0.6666666666666666"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","31","38.79012345679013","0.1835235363560564","0","7","0.16049382716049382"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","43","37.49382716049383","0.1898619940853595","1.5061728395061729","8","0.04938271604938271"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","35","37.074074074074076","0.11006471535465383","1.654320987654321","7","0.16049382716049382"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","19","47.51851851851852","0.09224579019777022","0","5","1.0246913580246915"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","32","38.79012345679013","0.18352353635605642","0","7","0.16049382716049382"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","22","44.77777777777778","0.09893503564378293","0","6","0.6666666666666666"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","44","37.49382716049383","0.18986199408535948","0","8","0.04938271604938271"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","20","47.51851851851852","0.09224579019777017","0","5","1.0246913580246915"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","60","51.72839506172839","0.06181894474639358","0","8","0.12345679012345678"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","36","35.46913580246913","0.11397746225068825","1.7654320987654322","8","0.04938271604938271"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","33","38.79012345679013","0.18352353635605642","0","7","0.16049382716049382"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","45","37.49382716049383","0.18986199408535945","0","8","0.04938271604938271"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","21","47.51851851851852","0.0922457901977702","0","5","1.0246913580246915"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","23","44.77777777777778","0.09893503564378289","0","6","0.6666666666666666"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","37","35.46913580246913","0.11397746225068829","0","8","0.04938271604938271"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","34","38.79012345679013","0.1835235363560564","0","7","0.16049382716049382"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","61","51.72839506172839","0.06186793359829509","0","9","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","46","37.49382716049383","0.18986199408535945","0","8","0.04938271604938271"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","22","47.51851851851852","0.09224579019777021","0","5","1.0246913580246915"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","38","35.46913580246913","0.11397746225068822","0","8","0.04938271604938271"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","62","51.72839506172839","0.06186793359829509","0","9","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","24","43.60493827160494","0.12139897101869783","1.2962962962962963","7","0.32098765432098764"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","47","35.864197530864196","0.21171086251020163","1.9259259259259258","9","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","35","37.03703703703704","0.1977014274088229","2.074074074074074","8","0.04938271604938271"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","39","35.46913580246913","0.11397746225068828","0","8","0.04938271604938271"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","63","51.72839506172839","0.06186793359829507","0","9","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","23","47.51851851851852","0.0922457901977702","0","5","1.0246913580246915"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","25","43.60493827160494","0.12139897101869776","0","7","0.32098765432098764"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","64","51.72839506172839","0.06186793359829507","0","9","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","36","35.358024691358025","0.22130678728942868","1.9506172839506173","9","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","48","35.864197530864196","0.21171086251020155","0","9","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","40","35.46913580246913","0.11397746225068822","0","8","0.04938271604938271"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","24","47.51851851851852","0.09224579019777018","0","5","1.0246913580246915"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","26","41.876543209876544","0.14963841806380565","1.8888888888888888","8","0.09876543209876543"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","65","51.72839506172839","0.061867933598295066","0","9","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","49","35.864197530864196","0.21171086251020155","0","9","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","25","47.51851851851852","0.09224579019777017","0","5","1.0246913580246915"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","41","35.46913580246913","0.11397746225068828","0","8","0.04938271604938271"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","37","33.91358024691358","0.2468352653342019","1.8024691358024691","10","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","27","41.876543209876544","0.14963841806380562","0","8","0.09876543209876543"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","26","47.51851851851852","0.0922457901977702","0","5","1.0246913580246915"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","50","35.864197530864196","0.2117108625102016","0","9","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","42","35.46913580246913","0.11397746225068833","0","8","0.04938271604938271"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","66","51.72839506172839","0.061867933598295066","0","9","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","38","33.91358024691358","0.2468352653342019","0","10","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","28","41.876543209876544","0.14963841806380562","0","8","0.09876543209876543"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","27","47.51851851851852","0.09224579019777018","0","5","1.0246913580246915"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","51","35.864197530864196","0.2117108625102016","0","9","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","39","33.91358024691358","0.24683526533420194","0","10","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","67","51.72839506172839","0.06186793359829509","0","9","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","28","47.51851851851852","0.09224579019777022","0","5","1.0246913580246915"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","40","33.91358024691358","0.2468352653342019","0","10","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","43","33.75308641975309","0.14425313781611362","1.8641975308641976","9","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","29","40.32098765432099","0.18383426568511105","1.7901234567901234","9","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","52","35.864197530864196","0.21171086251020155","0","9","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","68","51.72839506172839","0.06186793359829509","0","9","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","41","33.91358024691358","0.24683526533420194","0","10","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","29","47.51851851851852","0.09224579019777021","0","5","1.0246913580246915"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","53","35.864197530864196","0.21171086251020152","0","9","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","30","38.60493827160494","0.20749810790744336","2.049382716049383","10","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","69","51.72839506172839","0.06186793359829509","0","9","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","44","31.91358024691358","0.16895508908666002","2.037037037037037","10","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","42","32.32098765432099","0.2645866094812483","2.0864197530864197","11","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","30","47.51851851851852","0.09224579019777017","0","5","1.0246913580246915"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","54","35.864197530864196","0.21171086251020155","0","9","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","70","51.72839506172839","0.061867933598295066","0","9","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","31","36.82716049382716","0.2238058780929731","2.074074074074074","11","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","43","32.32098765432099","0.2645866094812483","0","11","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","31","47.51851851851852","0.09224579019777022","0","5","1.0246913580246915"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","55","35.864197530864196","0.21171086251020155","0","9","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","45","29.77777777777778","0.1826892945989309","2.3333333333333335","11","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","32","36.82716049382716","0.22380587809297306","0","11","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","71","51.72839506172839","0.06186793359829509","0","9","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","32","47.51851851851852","0.09224579019777018","0","5","1.0246913580246915"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","44","32.32098765432099","0.2645866094812483","0","11","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","56","35.864197530864196","0.21171086251020163","0","9","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","33","36.82716049382716","0.2238058780929731","0","11","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","72","51.72839506172839","0.061867933598295066","0","9","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","46","29.77777777777778","0.1826892945989309","0","11","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","33","47.51851851851852","0.09224579019777018","0","5","1.0246913580246915"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","57","35.864197530864196","0.21171086251020155","0","9","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","34","36.82716049382716","0.22380587809297306","0","11","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","45","32.32098765432099","0.2645866094812483","0","11","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","73","51.72839506172839","0.061867933598295066","0","9","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","47","29.77777777777778","0.1826892945989309","0","11","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","58","35.864197530864196","0.21171086251020155","0","9","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","35","36.82716049382716","0.2238058780929731","0","11","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","34","46.382716049382715","0.09618260054727061","1.2839506172839505","6","0.5679012345679012"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","74","51.72839506172839","0.06186793359829507","0","9","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","46","32.32098765432099","0.26458660948124824","0","11","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","48","29.77777777777778","0.18268929459893088","0","11","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","59","35.864197530864196","0.2117108625102016","0","9","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","75","51.72839506172839","0.06186793359829509","0","9","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","36","35.2962962962963","0.24227557939390776","2.0864197530864197","12","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","35","44.888888888888886","0.1142643484872172","1.6296296296296295","7","0.2716049382716049"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","49","29.77777777777778","0.1826892945989309","0","11","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","60","35.864197530864196","0.2117108625102016","0","9","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","76","51.72839506172839","0.06186793359829507","0","9","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","47","30.65432098765432","0.30743092210729317","2.1481481481481484","12","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","36","44.888888888888886","0.11426434848721717","0","7","0.2716049382716049"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","37","35.2962962962963","0.24227557939390781","0","12","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","61","35.864197530864196","0.21171086251020163","0","9","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","50","29.77777777777778","0.18268929459893085","0","11","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","48","30.65432098765432","0.3074309221072932","0","12","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","37","44.888888888888886","0.11426434848721714","0","7","0.2716049382716049"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","62","35.864197530864196","0.21171086251020155","0","9","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","38","35.2962962962963","0.24227557939390781","0","12","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","77","51.72839506172839","0.061867933598295066","0","9","0"
"153","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","51","29.77777777777778","0.18268929459893088","0","11","0"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","49","30.65432098765432","0.3074309221072932","0","12","0"
"154","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","5","39","35.2962962962963","0.24227557939390776","0","12","0"
"150","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","0","10","78","51.72839506172839","0.06186793359829507","0","9","0"
"151","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","63","34.370370370370374","0.23891082940450192","1.8641975308641976","10","0"
"155","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","10","38","43.148148148148145","0.13002506606866185","1.9135802469135803","8","0.09876543209876543"
"152","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","10","0","5","2","50","30.65432098765432","0.30743092210729317","0","12","0"
